Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Legal Classification_FI,Legal Classification_FIC,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets
NCH MARACANÃ FI AÇÕES,17.759.778/0001-81,0.025,0,0.2,James Samuel Gulbrandsen,24,68,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,140097351.77,2019-01-31 00:00:00,-27076572.68,-21538277.11,-28808093.04,132878347.83,143366946.29,143262330.83,0.166439721868,0.068979771337,0.547533515094,0.158363205047,0.145717712591,0.139639407226,0.134952123483,0.0046105258649999994,0.380884109035,-0.062962087741,-0.080914305277,0.068284730161,0.19387054559199998,-0.084676838993,0.393658195179,1.0,140097351.77
NC MAM FIC MULTIMERCADO,14.146.735/0001-32,0.025,5000,0.2,Rodrigo Galindo,22,84,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,54774142.06,2019-01-31 00:00:00,-15000000.0,-45000000.0,-95000000.0,62607069.98,75720624.52,103029308.06,0.10040299947999999,0.093809977247,0.203849387759,0.06487756027899999,0.054545100012,0.068614624577,0.068915401095,0.029440731774,0.0371999817,-0.128998810129,-0.056084099368000004,-0.27539939717399997,0.127833823203,-0.059846633084,0.049974067844,5.0,164028314.25
NC RAPTOR FI RENDA FIXA REFERENCIADO DI,14.180.021/0001-40,0.005,0,0.0,Luiz Eduardo Mendes de Almeida Portella,0,82,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14773190.5,2019-02-01 00:00:00,0.0,-27381934.51,-7682934.51,14552937.85,17032888.34,24022328.09,0.030440554345000002,0.061983615490000005,0.165723711188,0.000885606501,0.000889067685,0.00150865566,-0.00104704404,-0.0023856299829999998,-0.000925694871,-0.198961255264,-0.087910461124,-0.313525073745,0.057871378068999994,-0.09167299484000001,0.011848391273,2.0,32121666.5
NEO MULTI ESTRATÉGIA 30 FEEDER FIC MULTIMERCADO,08.771.538/0001-01,0.02,10000,0.2,Marcelo Navarro Soares Cabral,22,134,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,783768820.98,2019-01-31 00:00:00,116120977.91,161866762.55,272872069.08,729078277.88,671114190.22,571742815.84,0.013382133732,0.065473782912,0.194290708964,0.035973008557,0.050870644337000004,0.045680767278,-0.018105464653,0.00110453744,0.027641302904,-0.216019675877,-0.08442029370200001,-0.28495807597,0.040812957455,-0.08818282741799999,0.040415389048,1.0,783768820.98
NOVUS CAPITAL INSTITUCIONAL FIC MULTIMERCADO,06.301.947/0001-19,0.015,1000,0.2,Rodrigo Galindo,1,170,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,521540363.25,2019-01-31 00:00:00,-309920572.83,-584559015.85,-451685851.33,634002617.61,798387492.13,979970344.97,0.040364620232000006,0.066264080573,0.171411944078,0.012666692495,0.010669256763999999,0.012424194311000001,0.008877021847,0.0018948351010000001,0.004762538019,-0.18903718937699998,-0.08362999604100001,-0.307836840855,0.067795443956,-0.087392529757,0.017536624163,5.0,164028314.25
NOVUS CAPITAL MACRO FIC MULTIMERCADO,14.146.726/0001-41,0.025,5000,0.2,Rodrigo Galindo,22,84,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,193007659.06,2019-01-31 00:00:00,-78428391.64,-133813123.43,-30006738.13,205120030.94,252111451.11,293106303.99,0.09731352378000001,0.09253982677,0.19990418235500002,0.061947975463,0.051512669702,0.065114288314,0.065825925394,0.028170581296999998,0.033254776296,-0.132088285829,-0.057354249844,-0.27934460257800003,0.12474434750300001,-0.06111678356,0.04602886244,5.0,164028314.25
NTN-B ATIVO FI MULTIMERCADO,23.333.855/0001-30,0.015,0,0.0,Manoel Evaristo Ferreira Junior,3,37,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,37762495.19,2019-01-31 00:00:00,-31655884.52,-57403564.65,-144771710.28,51068218.42,63914086.55,105425955.56,0.128075052906,0.116959626039,0.285367394685,0.062597006591,0.060777670262000004,0.078222766609,0.096587454521,0.052590380565999996,0.118717988626,-0.101326756703,-0.032934450575,-0.193881390248,0.155505876629,-0.036696984291,0.13149207477,7.0,106421149.1614286
OCCAM EQUITY HEDGE FIC MULTIMERCADO,11.403.956/0001-50,0.025,30000,0.2,Carlos Eduardo de Medeiros Rocha,11,106,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,287222207.88,2019-01-31 00:00:00,202363863.59,191142629.48,129805386.29,224800358.99,150496357.18,124122718.54,0.063499236607,0.08778206472000001,0.21610522752800002,0.035262620759,0.034200589116,0.034799727945,0.032011638222,0.023412819248,0.049455821468999996,-0.165902573002,-0.062112011893999994,-0.263143557405,0.090930060331,-0.06587454561,0.062229907613,6.0,145948140.35
OCCAM FIC AÇÕES,11.628.883/0001-03,0.04,0,0.0,Carlos Eduardo de Medeiros Rocha,14,105,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,263599697.89,2019-01-31 00:00:00,-5075559.46,44098929.38,-86178112.46,218160573.54,213056274.43,205547909.4,0.235164696121,0.19840437426600002,0.537682505796,0.21416088296400002,0.20645573238,0.196925083551,0.203677097736,0.13403512879399998,0.371033099737,0.005762886512999999,0.048510297651999996,0.058433720863,0.262595519845,0.044747763936,0.38380718588100005,6.0,145948140.35
OCCAM FI CAMBIAL,23.711.486/0001-71,0.01,25000,0.0,Carlos Eduardo de Medeiros Rocha,1,35,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,23038261.79,2019-01-31 00:00:00,-4785371.11,8086617.95,19840179.61,29648475.73,24837293.44,15327193.01,-0.017304453714000002,0.17104453461799998,0.180015080088,0.1501602608,0.150965805661,0.13750031689,-0.048792052099000005,0.106675289146,0.013365674029000001,-0.246706263323,0.021150458004,-0.299233704845,0.010126370010000002,0.017387924288,0.026139760172000003,6.0,145948140.35
OCCAM INSTITUCIONAL II FIC MULTIMERCADO,15.578.417/0001-03,0.02,0,0.2,Carlos Eduardo de Medeiros Rocha,1,78,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249488046.8,2019-01-31 00:00:00,63310463.57,145875466.5,89038827.73,206177977.14,182773178.19,148623242.22,0.049603695181,0.07990236648599999,0.197054370363,0.018313834029,0.016850416541,0.016930011939,0.018116096796,0.015533121014,0.030404964304000002,-0.17979811442799998,-0.069991710128,-0.28219441457,0.077034518905,-0.07375424384399999,0.043179050447999995,6.0,145948140.35
OCCAM LONG & SHORT PLUS FIC AÇÕES,17.164.789/0001-19,0.035,30000,0.0,Carlos Eduardo de Medeiros Rocha,24,73,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,45874600.34,2019-01-31 00:00:00,12913944.62,11371507.61,-6719605.14,32383887.69,30881052.25,31339682.57,0.12384564692,0.161600321127,0.321334705501,0.082901004254,0.073052247709,0.060239914408,0.092358048535,0.097231075655,0.154685299442,-0.10555616268899999,0.011706244513,-0.157914079432,0.151276470644,0.007943710797,0.167459385586,6.0,145948140.35
OPPORTUNITY LÓGICA II FIC AÇÕES,00.185.259/0001-54,0.04,100000,0.0,Dorio Ferman,4,271,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,322598352.6,2019-01-31 00:00:00,-3586557.75,-13439425.98,-240277536.24,279565626.55,272315650.2,348453933.18,0.250248404566,0.207785207439,0.399488752678,0.206992891584,0.200034349704,0.196558411079,0.21876080618100002,0.14341596196599998,0.232839346619,0.020846594957,0.057891130825,-0.079760032255,0.27767922829,0.054128597108000005,0.24561343276300002,1.0,322598352.6
OPPORTUNITY LONG BIASED FIC MULTIMERCADO,18.471.807/0001-78,0.02,50000,0.2,Luiz Felipe Constantino,14,63,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,77845473.38,2019-01-31 00:00:00,-3230814.85,-29003922.37,-34365065.16,68319017.64,73391902.42,84442001.27,0.18792770057799998,0.16403117565599998,0.317592342719,0.14178108932800002,0.124513999379,0.112702018391,0.156440102193,0.099661930184,0.15094293666,-0.041474109030999996,0.014137099042000001,-0.161656442214,0.21535852430199998,0.010374565326,0.16371702280400002,2.0,92108139.53999999
OPPORTUNITY MARKET FIC MULTIMERCADO,00.947.958/0001-94,0.015,50000,0.2,Bruno Bak,1,271,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,81723159.67,2019-01-31 00:00:00,-29536470.91,-56684786.89,-101808608.63,92946432.86,109053498.52,135275351.78,0.056418492645000005,0.072976971115,0.192928114033,0.024044831049,0.022940008102,0.03267299571,0.024930894259,0.008607725643,0.026278707974,-0.172983316964,-0.076917105499,-0.2863206709,0.083849316368,-0.080679639215,0.039052794118,2.0,289194650.755
OPPORTUNITY SELECTION FIC AÇÕES,13.106.983/0001-97,0.02,50000,0.2,Luiz Felipe Constantino,4,93,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,106370805.7,2019-01-31 00:00:00,-3857442.05,2732513.11,6152032.0,87987644.67,88555292.26,80671431.53,0.286390164256,0.193216722022,0.440305380484,0.20707807507599998,0.19889670252,0.18687106938,0.254902565871,0.128847476549,0.273655974425,0.056988354647,0.043322645407999995,-0.038943404449,0.31382098798,0.039560111692,0.286430060568,2.0,92108139.53999999
OPPORTUNITY TOP FIC RENDA FIXA REFERENCIADO DI,06.964.949/0001-98,0.0025,50000,0.0,Bruno Palermo,0,168,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,190243297.95,2019-02-01 00:00:00,-120581644.1,-4612857.68,-144185537.24,248916317.86,239054044.97,236793930.3,0.029926663340999998,0.061056339314,0.160106928519,4.702744e-05,7.2967557e-05,0.0012524338639999999,-0.001560935044,-0.003312906159,-0.00654247754,-0.199475146268,-0.0888377373,-0.319141856414,0.057357487065,-0.092600271016,0.006231608604,1.0,190243297.95
OPPORTUNITY TOTAL FIC MULTIMERCADO,05.448.587/0001-10,0.02,50000,0.2,Bruno Bak,4,188,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,496666141.84,2019-01-31 00:00:00,-102756468.82,-83706934.77,76086455.56,522108289.54,537911062.5,446826734.35,0.089689583399,0.09999418373499999,0.23066784701300003,0.046927429071000004,0.040492791424999994,0.065430067965,0.058201985014,0.035624938263,0.064018440954,-0.13971222621,-0.049899892879000006,-0.24858093792,0.117120407122,-0.053662426595,0.076792527097,2.0,289194650.755
OPUS FIC MULTIMERCADO CRÉDITO PRIVADO,08.611.431/0001-04,0.03,5000,0.2,Ricardo Hausen Lamas,4,143,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,5300567.12,2019-01-31 00:00:00,-2809842.46,-3989378.62,-9432834.75,5802564.55,7118668.57,8996786.78,0.037400311641,0.046148425776,0.14685236439000002,0.020447025324,0.019261969977,0.016574577514,0.005912713256,-0.018220819696,-0.019797041669,-0.192001497968,-0.103745650838,-0.332396420543,0.064831135365,-0.10750818455399999,-0.007022955525,3.0,42975233.51666667
OPUS FIC RENDA FIXA CRÉDITO PRIVADO,19.941.622/0001-42,0.01,5000,0.0,Ricardo Hausen Lamas,1,53,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,31779938.31,2019-01-31 00:00:00,-10553426.14,-5146384.81,-8328554.76,34312271.54,36431313.02,36967954.34,0.028440308095,0.058739501986,0.158010263229,0.000829296928,0.000611613295,0.0014285514380000001,-0.00304729029,-0.005629743487,-0.00863914283,-0.200961501514,-0.091154574628,-0.32123852170399997,0.055871131819000004,-0.094917108344,0.004134943314,3.0,42975233.51666667
OPUS FI RENDA FIXA CRÉDITO PRIVADO,18.897.483/0001-34,0.0075,0,0.0,Ricardo Hausen Lamas,0,63,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,91845195.12,2019-02-01 00:00:00,-21374663.68,9565164.25,588849.79,93898837.18,95811158.68,91268432.81,0.029684715828999998,0.061351300664000005,0.16362851969699999,0.00082648347,0.000608048682,0.001424787126,-0.001802882556,-0.003017944809,-0.003020886362,-0.19971709378,-0.08854277594999999,-0.315620265236,0.057115539552,-0.092305309666,0.009753199782,3.0,42975233.51666667
ÓRAMA AÇÕES FIC AÇÕES,19.531.908/0001-50,0.039,1000,0.0,Roberto Campos Rocha,24,41,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7624842.34,2019-01-31 00:00:00,-2279910.76,-3522289.65,-7546944.28,7988586.33,8381804.85,9455664.52,0.293899875117,0.22172011060500002,0.6032577632480001,0.21774185682799999,0.204397329563,0.187665795368,0.262412276732,0.157350865133,0.43660835718900004,0.064498065508,0.071826033991,0.124008978315,0.321330698841,0.068063500275,0.449382443333,9.0,19741717.63111111
ÓRAMA BOLSA MID LARGE SMALL CAP FI AÇÕES,13.966.586/0001-95,0.005,1000,0.0,Roberto Campos Rocha,4,86,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7422425.52,2019-01-31 00:00:00,-1439333.18,-1095840.69,3532089.68,6874084.24,7597798.53,6182128.48,0.238135031589,0.137751260609,0.500117751593,0.201816568156,0.192079703622,0.181377606395,0.206647433204,0.073382015136,0.333468345534,0.00873322198,-0.012142816006,0.02086896666,0.26556585531300003,-0.015905349722,0.34624243167700003,9.0,19741717.63111111
ÓRAMA BTG PACTUAL HEDGE PLUS FIC MULTIMERCADO,12.565.080/0001-01,0.036000000000000004,1000,0.0,Roberto Campos Rocha,22,97,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,7615997.8,2019-01-31 00:00:00,-935574.57,850864.73,1308581.32,8166265.41,8034024.8,6474143.5,0.010981832595000001,0.037656297131,0.235011561569,0.035792641302,0.036734914970000004,0.037630834313,-0.020505765789999998,-0.026712948341999998,0.068362155509,-0.218419977014,-0.11223777948300001,-0.24423722336499998,0.038412656318,-0.11600031319899999,0.08113624165299999,9.0,19741717.63111111
ÓRAMA DEBÊNTURES INCENTIVADAS FI MULTIMERCADO CRÉDITO PRIVADO,24.552.346/0001-60,0.01,1000,0.2,Roberto Campos Rocha,6,27,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,32925299.03,2019-01-31 00:00:00,-1870486.89,4698995.23,19155712.05,28843117.18,29888300.26,24405172.38,0.093430869572,0.111099354396,0.24024485373499999,0.038120397985,0.039542533661,0.042538072769,0.06194327118700001,0.046730108922999995,0.073595447676,-0.135970940037,-0.038794722218,-0.239003931198,0.12086169329600001,-0.042557255934000005,0.08636953382,9.0,19741717.63111111
ÓRAMA DI TESOURO FI RENDA FIXA SIMPLES LP,12.823.610/0001-74,0.002,1000,0.0,Roberto Campos Rocha,0,97,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,48755060.33,2019-01-31 00:00:00,5926200.83,15187673.19,28336679.99,43463832.51,39347710.12,31416021.84,0.029962713941999997,0.061000617616,0.159831332161,2.6302783e-05,8.227986499999999e-05,0.00123856893,-0.001524884443,-0.003368627856,-0.006818073898,-0.199439095667,-0.088893458998,-0.319417452772,0.057393537665,-0.09265599271399999,0.005956012246,9.0,19741717.63111111
ÓRAMA GÁVEA MACRO FIC MULTIMERCADO,17.405.528/0001-43,0.02638,1000,0.0,Roberto Campos Rocha,21,71,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,16347163.43,2019-01-31 00:00:00,3737577.39,7755679.79,5286564.4,16117935.63,12384777.03,10742412.52,0.006915956622,0.084351681484,0.169500827183,0.050180266624,0.045797826277,0.042546916429,-0.024571641763,0.019982436012,0.0028514211239999998,-0.222485852987,-0.06554239513,-0.30974795775,0.034346780346,-0.069304928846,0.015625507268,9.0,19741717.63111111
ÓRAMA INFLAÇÃO IPCA FI RENDA FIXA LP,13.966.590/0001-53,0.0021,100,0.0,Roberto Campos Rocha,1,86,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21782635.17,2019-01-31 00:00:00,1988718.77,4324405.13,712676.98,18725209.58,18347089.25,16476991.22,0.066225388577,0.09546227334799999,0.227691359223,0.025799646763,0.028506702723,0.032507808612,0.034737790192000004,0.031093027876,0.061041953164000004,-0.163176421032,-0.054431803266,-0.25155742571,0.093656212301,-0.058194336982,0.073816039308,9.0,19741717.63111111
ÓRAMA OPPORTUNITY TOTAL FIC MULTIMERCADO,12.105.775/0001-00,0.026000000000000002,1000,0.0,Roberto Campos Rocha,4,101,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,2352894.51,2019-01-31 00:00:00,-544936.83,-1060944.59,-1471300.85,2455117.78,2710893.03,3041495.62,0.08352125150999999,0.08875231218099999,0.20674296314399998,0.046691253903999995,0.040307952044000006,0.06467973793699999,0.052033653124999996,0.024383066707999997,0.040093557085,-0.145880558099,-0.061141764433,-0.272505821789,0.11095207523299999,-0.06490429814899999,0.052867643229,9.0,19741717.63111111
ÓRAMA OURO FI MULTIMERCADO,09.601.190/0001-77,0.006999999999999999,1000,0.0,Roberto Campos Rocha,4,126,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,32849140.55,2019-01-31 00:00:00,4170861.82,15238245.49,23631670.37,28809138.46,26218917.71,17977310.58,0.050545024741000005,0.111224840073,0.21298402437800001,0.169240136041,0.167080642566,0.165000637079,0.019057426356,0.046855594601,0.046334618319,-0.178856784868,-0.038669236541,-0.266264760555,0.077975848465,-0.042431770257,0.059108704463,9.0,19741717.63111111
OURO PRETO REAL FIC MULTIMERCADO LP,23.970.201/0001-17,0.035,1000,0.0,Leandro Turaça,4,28,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16327888.73,2019-01-31 00:00:00,3252698.59,3463510.49,9414148.96,14647138.45,13399878.36,11233200.15,0.036400764019,0.074348264972,0.185269970469,8.619113799999999e-05,0.000154387144,0.0018544529979999998,0.004913165634,0.0099790195,0.01862056441,-0.19300104559,-0.075545811642,-0.293978814464,0.063831587742,-0.079308345358,0.031394650553,1.0,16327888.73
PACIFICO AÇÕES FIC AÇÕES,14.083.797/0001-42,0.033,25000,0.0,Carlos Eduardo Teixeira Ramos,14,88,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,247253469.42,2019-01-31 00:00:00,-184255102.72,-272045412.81,-165048149.16,300724036.95,366640130.02,373730552.1,0.251664448211,0.165882155911,0.441297312277,0.207451242182,0.194279614716,0.183455752725,0.220176849826,0.101512910439,0.274647906218,0.022262638602,0.015988079297,-0.037951472656,0.279095271935,0.012225545580999999,0.28742199236099997,2.0,247771065.46499997
PACIFICO AZUL FIC MULTIMERCADO,14.083.801/0001-72,0.0155,25000,0.2,Felipe de Moraes Padua,2,88,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,124545473.29,2019-01-31 00:00:00,-2059577.59,12401095.59,-6287847.46,124363898.32,125773578.28,116999554.26,0.034781629870000004,0.06516771789,0.181868378711,0.014184815389,0.014395610167999999,0.018506000256,0.003294031485,0.000798472418,0.015218972652,-0.194620179739,-0.084726358724,-0.297380406222,0.062212453594,-0.08848889244000001,0.027993058794999998,3.0,164185944.71
PACIFICO CORPORATE FI MULTIMERCADO CRÉDITO PRIVADO,19.719.468/0001-69,0.008,10000,0.0,Felipe de Moraes Padua,15,28,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,70958944.77,2019-01-31 00:00:00,15622251.41,19468235.27,36847832.87,64943018.75,57386151.2,45269679.11,0.036057706226,0.07433360856900001,0.19199892386999998,0.001096921407,0.001079565526,0.00203688914,0.004570107841,0.009964363097,0.025349517811000002,-0.193344103383,-0.075560468045,-0.287249861063,0.06348852994899999,-0.079323001761,0.038123603955,3.0,164185944.71
PACIFICO LB FIC MULTIMERCADO,17.002.861/0001-01,0.023,50000,0.2,Carlos Eduardo Teixeira Ramos,24,73,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,248288661.51,2019-01-31 00:00:00,-10326412.21,-7753311.27,78055043.55,227978134.83,235601676.17,195234997.08,0.17993679066999999,0.112800546338,0.369906502212,0.155772043042,0.15184593439,0.13401087711600002,0.148449192285,0.048431300865000006,0.203257096153,-0.049465018938999995,-0.037093530276,-0.10934228272100001,0.20736761439399998,-0.040856063991999994,0.216031182296,2.0,247771065.46499997
PACIFICO MACRO FIC MULTIMERCADO,22.354.046/0001-41,0.023,50000,0.2,Felipe de Moraes Padua,22,41,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,297053416.07,2019-01-31 00:00:00,66511980.58,148535947.38,201238471.87,263491095.8,211758732.2,147213172.08,0.052358993504,0.117154389083,0.273704018785,0.06085499002,0.048433665253999995,0.061201557444,0.020871395119,0.05278514361,0.10705461272599999,-0.177042816105,-0.032739687531000004,-0.205544766148,0.079789817228,-0.036502221247,0.11982869887,3.0,164185944.71
PAINEIRAS HEDGE II FIC MULTIMERCADO I,08.815.403/0001-09,0.025,20000,0.2,Gerald Frank Medley,22,139,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,126478088.72,2019-01-31 00:00:00,24372930.97,42287950.17,44947099.99,112739559.96,98691898.1,83466138.34,0.053105892609,0.075179350585,0.19781602288,0.050941572266000004,0.046190686711,0.058514000281,0.021618294224,0.010810105112999999,0.031166616821000002,-0.176295917,-0.07471472602899999,-0.281432762053,0.08053671633300001,-0.078477259745,0.043940702964999995,2.0,78573479.205
PAINEIRAS HEDGE M FIC MULTIMERCADO,21.581.510/0001-70,0.025,10000,0.2,Gerald Frank Medley,22,44,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30668869.69,2019-01-31 00:00:00,-26536334.11,-14415941.06,13105311.7,47045637.26,51761450.75,37881909.98,0.040773824896999995,0.015773001721,0.252212137479,0.235793544835,0.19034603822499999,0.17002869362700002,0.009286226512,-0.048596243751,0.08556273142,-0.188627984712,-0.13412107489300001,-0.227036647454,0.068204648621,-0.13788360860899998,0.098336817564,2.0,78573479.205
PANDHORA FEEDER FIC MULTIMERCADO,24.140.265/0001-53,0.015,50000,0.2,Pedro Lacerda de Camargo,4,31,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,34337965.29,2019-01-31 00:00:00,-45246989.96,-21866673.89,-31704652.03,66005026.92,65800482.31,70646968.84,0.020455623774,0.0602229858,0.211484177198,0.055172776608,0.048179893674,0.047875705068,-0.011031974610999999,-0.004146259672,0.044834771139,-0.20894618583500002,-0.089671090814,-0.267764607735,0.047886447498,-0.09343362453,0.057608857282,2.0,20227076.09
PAULISTA FI RENDA FIXA,00.828.371/0001-66,0.0025,100,0.0,Daniel Doll Lemos,0,279,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8393376.93,2019-01-31 00:00:00,-3718962.09,-3581365.55,-6666358.97,10569142.33,11481312.6,12352097.34,0.029169885136999998,0.05542370294500001,0.15594257121400001,0.008902659912999999,0.008506821642,0.008657124240000001,-0.002317713248,-0.008945542527,-0.010706834844999999,-0.200231924472,-0.094470373669,-0.32330621371900004,0.056600708861,-0.09823290738500001,0.002067251299,2.0,7724025.29
PAVA FI AÇÕES,01.745.808/0001-60,0.025,5000,0.15,Renato Opice Sobrinho,4,261,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,97281902.69,2019-01-31 00:00:00,575082.81,-3148189.35,-1196325.71,82490871.35,83569257.18,77355045.49,0.208035628694,0.141842321576,0.560761928203,0.191217170524,0.198925692439,0.203316365971,0.176548030309,0.077473076103,0.394112522144,-0.021366180914999998,-0.008051755038,0.08151314326999999,0.23546645241800002,-0.011814288754,0.40688660828800005,1.0,97281902.69
PERFIN EQUITY HEDGE 15 FIC MULTIMERCADO,12.430.167/0001-71,0.015,5000,0.2,Ralph Gustavo Rosenberg Whitaker Carneiro,12,99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30908337.9,2019-01-31 00:00:00,-4650441.07,-11382534.4,-5273401.33,28539060.83,34551337.2,34195086.25,0.073276368193,0.09189037170700001,0.252347775993,0.060837108861,0.055195259719,0.042939879065,0.041788769807,0.027521126235,0.08569836993399998,-0.15612544141600002,-0.058003704907,-0.22690100894,0.100707191916,-0.06176623862299999,0.098472456078,3.0,71363977.11
