Name,CNPJ,Management Fee,Minimum Investment,Performance Fee,Portfolio Manager,Liquidity Ratios,age_months,CVM Category_Fixed Income,CVM Category_Multimarket,CVM Category_Equities,CVM Category_FX,Tax Classification_Exempt,Tax Classification_Long Term,Tax Classification_Short Term,Private Credit Anbima_Not applicable,Private Credit Anbima_Yes,Leveraged Anbima_Yes,Performance Fee Reference Index_100% do IBX,Performance Fee Reference Index_100% do Ibovespa,Performance Fee Reference Index_Other_performance_fee,Performance Fee Reference Index_There is not,Benchmark_Dollar,Benchmark_IBX,Benchmark_IMA-B,Benchmark_Ibovespa,Benchmark_Not Informed,Benchmark_Other_Benchmark,Last_Assets,Last_Assets_date,Assets_Flow_6m,Assets_Flow_12m,Assets_Flow_24m,Average_Assets_6m,Average_Assets_12m,Average_Assets_24m,Return_6m,Return_12m,Return_24m,Volatility_6m,Volatility_12m,Volatility_24m,Excess_Return_-_CDI_Opening_6m,Excess_Return_-_CDI_Opening_12m,Excess_Return_-_CDI_Opening_24m,Excess_Return_-_Ibovespa_6m,Excess_Return_-_Ibovespa_12m,Excess_Return_-_Ibovespa_24m,Excess_Return_-_Dollar_6m,Excess_Return_-_Dollar_12m,Excess_Return_-_Dollar_24m,#_Funds_managed,Manager_avg_Assets,dbsc_1,agglomerative_1,hierarchy_1,kmeans_1,kmeans_2
ITAÚ MAXIME FIC RENDA FIXA REFERENCIADO DI,02.887.948/0001-36,0.01,1000,0.0,Tatiana Grecco,0,234,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8526277912.45,2019-02-01 00:00:00,-1011740541.66,-2383452465.95,-4992483192.47,8947369518.52,9339745313.41,10385639961.46,0.026806233736,0.054504681619,0.146438928651,3.1253429e-05,7.832343600000001e-05,0.0012895752460000002,-0.004681364649,-0.009864563853,-0.020210477408,-0.20259557587299998,-0.09538939499500002,-0.332809856282,0.05423705746,-0.099151928711,-0.007436391265,92.0,1980211007.7465215,0,5,4,1,8
ITAÚ MEDIUM TERM CAPITAL FIX FIC RENDA FIXA REFERENCIADO DI,00.826.907/0001-04,0.011,100000,0.0,Tatiana Grecco,0,279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79881953.0,2019-02-01 00:00:00,-8189115.57,-17727146.26,-33195396.29,83122100.52,85958893.6,92029337.15,0.025858977077,0.052641359947000005,0.142165217686,1.6427282000000002e-05,7.2494704e-05,0.001274073772,-0.005628621308000001,-0.011727885525,-0.024484188373000003,-0.203542832532,-0.097252716667,-0.3370835672470001,0.0532898008,-0.101015250383,-0.011710102229999998,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ MEGA FIC RENDA FIXA,08.078.462/0001-33,0.014,40000,0.0,Tatiana Grecco,0,137,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151738295.74,2019-02-01 00:00:00,-17171595.32,-30947750.41,-67288780.48,160196670.37,164562695.04,176565580.86,0.024851909511,0.049973677172000006,0.1372877023,0.00032416571400000003,0.000437624791,0.001418890517,-0.006635688874999999,-0.014395568300999997,-0.029361703758999998,-0.20454990009799998,-0.09992039944299999,-0.341961082633,0.052282733234,-0.103682933159,-0.016587617616,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ MEGA FIC RENDA FIXA REFERENCIADO DI,08.927.292/0001-14,0.014,40000,0.0,Tatiana Grecco,0,136,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,188430527.11,2019-02-01 00:00:00,-14306941.99,-32394554.31,-82884291.33,195575790.38,199578545.83,214708925.02,0.0243831773,0.049614202526000004,0.135629040088,1.6880314e-05,7.2262728e-05,0.0012746312029999999,-0.007104421085,-0.014755042946000003,-0.031020365971,-0.205018632309,-0.100279874088,-0.34361974484499996,0.051814001024,-0.104042407804,-0.018246279827,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ MIX FIC RENDA FIXA CRÉDITO PRIVADO LP,11.858.554/0001-40,0.006,300000,0.2,Tatiana Grecco,1,99,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9447754408.71,2019-02-01 00:00:00,-1468082358.28,-3491027315.35,-5318674720.95,10126024960.62,10702546803.22,11879728650.08,0.030041430637,0.06087037506,0.16068347715800002,0.00023287145199999998,0.000208308056,0.00135242003,-0.0014461677479999998,-0.003498870413,-0.005965928901000001,-0.199360378972,-0.08902370155400001,-0.31856530777500003,0.057472254360999994,-0.09278623527,0.006808157243000001,92.0,1980211007.7465215,-1,5,4,1,8
ITAÚ MIX PLUS FIC RENDA FIXA CRÉDITO PRIVADO LP,20.147.372/0001-52,0.008,500000,0.2,Tatiana Grecco,257,56,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68514160.13,2019-01-31 00:00:00,-10858211.82,-14811203.87,8699582.33,73130782.8,75998051.0,69486000.75,0.031153379495,0.06299626372799999,0.16515174667299998,0.000485955441,0.00038344042399999996,0.001378052192,-0.00033421888999999997,-0.001372981744,-0.001497659386,-0.198248430113,-0.08689781288600001,-0.31409703825999996,0.058584203219,-0.090660346602,0.011276426758,92.0,1980211007.7465215,-1,1,4,2,2
ITAÚ MULTIMANAGER FIC MULTIMERCADO,00.840.008/0001-66,0.018500000000000003,5000,0.0,Rubens Luiz dos Santos Henriques,2,279,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,96528934.71,2019-01-31 00:00:00,-5199630.98,-17222989.18,-33901016.89,97367462.64,99808705.84,105822884.3,0.04211388294,0.076072739633,0.176932666825,0.024168358994,0.021783624823,0.028792457777,0.010626284554999999,0.01170349416,0.010283260766,-0.18728792666900002,-0.07382133698099999,-0.302316118108,0.06954470666399999,-0.07758387069799999,0.02305734691,24.0,711183843.8875,0,2,2,0,1
ITAÚ NOBRE FIC RENDA FIXA REFERENCIADO DI,03.721.554/0001-76,0.004,1,0.0,Tatiana Grecco,0,225,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47823770.09,2019-02-01 00:00:00,-3367910.38,-6874027.21,-15179446.42,48860258.58,49761831.93,51568342.7,0.029418785684000002,0.059957201891,0.158103710283,1.6392629e-05,7.276828499999999e-05,0.0012741626029999999,-0.002068812701,-0.004412043581,-0.008545695776,-0.19998302392499998,-0.08993687472300001,-0.32114507465000003,0.056849609407,-0.093699408439,0.0042283903680000005,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ ACE DIVIDENDOS FIC AÇÕES,06.258.544/0001-34,0.03,50000,0.0,Gilberto Hideo Nagai,4,176,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,93709208.26,2019-01-31 00:00:00,13971132.16,16376191.15,27144852.13,66477765.07,65063837.6,59143660.15,0.297715954228,0.19067415596999998,0.46460897712899996,0.215905192859,0.202512749676,0.21490485751200003,0.266228355843,0.126304910498,0.29795957107,0.06831414461900001,0.040780079356,-0.014639807804,0.32514677795200003,0.03701754564,0.310733657214,24.0,173038627.68333334,1,6,1,3,6
ITAÚ PERSONNALITÉ AFR2 FIC RENDA FIXA,08.009.278/0001-31,0.0055000000000000005,120000,0.0,Tatiana Grecco,0,149,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5253089.94,2019-02-01 00:00:00,-22270.26,-43910.62,-694928.87,5189165.37,5127760.89,5185580.77,0.029623649508,0.059226529276,0.15576516805100002,0.000751282257,0.0011000356009999998,0.001898084113,-0.001863948877,-0.005142716197,-0.010884238008,-0.199778160101,-0.09066754733799999,-0.323483616882,0.057054473231,-0.094430081054,0.001889848136,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ DIFERENCIADO FIC RENDA FIXA CRÉDITO PRIVADO LP,20.335.522/0001-51,0.0045000000000000005,500000,0.2,Tatiana Grecco,1,49,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4058870873.75,2019-02-01 00:00:00,-264749328.63,-541239606.99,1157746130.86,4206932038.48,4189426803.89,3908921551.12,0.030820811011999998,0.062471372479,0.16409898825500002,0.00023302135600000002,0.00020837530599999998,0.001338782611,-0.000666787373,-0.0018978729939999998,-0.002550417805,-0.198580998597,-0.08742270413599999,-0.315149796679,0.058251634736,-0.091185237852,0.010223668339,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ DÓLAR FIC CAMBIAL,02.222.178/0001-02,0.015,5000,0.0,Marcello Siniscalchi,1,254,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,139892779.84,2019-01-31 00:00:00,-36661737.94,-68067283.07,-126404876.27,165466488.86,173487436.19,190610358.64,-0.020247343227,0.166512943581,0.17515804489700001,0.150522347702,0.151428953432,0.138293343073,-0.051734941612,0.10214369810900001,0.008508638837,-0.24964915283599998,0.016618866967,-0.304090740037,0.007183480497,0.012856333251,0.021282724981,19.0,310338618.28684217,-1,4,4,4,4
ITAÚ PERSONNALITÉ DÓLAR PLUS FIC CAMBIAL,23.731.760/0001-74,0.01,50000,0.0,Marcello Siniscalchi,1,31,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123966108.24,2019-01-31 00:00:00,-107906672.81,42140229.72,108762448.15,189563142.21,158313120.51,95061782.3,-0.017789547619,0.172324008171,0.186605808267,0.150517306548,0.151470478898,0.138291954031,-0.049277146004999994,0.10795476269899999,0.019956402208,-0.247191357228,0.022429931557,-0.29264297666600003,0.009641276104,0.018667397841,0.032730488350999995,19.0,310338618.28684217,-1,4,4,4,4
ITAÚ PERSONNALITÉ ECOMUDANÇA FIC RENDA FIXA,08.702.956/0001-47,0.013,100,0.0,Tatiana Grecco,0,137,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56091168.52,2019-02-01 00:00:00,-11602847.52,-27441748.22,-44206082.6,60759599.74,67011580.6,80119053.44,0.026282658878999998,0.052419288785,0.141098781776,0.0007500438159999999,0.0010989998,0.001897333418,-0.005204939506,-0.011949956688,-0.025550624283,-0.20311915072999998,-0.097474787829,-0.33815000315699995,0.053713482602000005,-0.101237321546,-0.012776538139,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ ECOMUDANÇA FIC RENDA FIXA REFERENCIADO DI,09.145.225/0001-00,0.013,100,0.0,Tatiana Grecco,0,130,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45129429.96,2019-02-01 00:00:00,-11864021.38,-23167653.49,-45589036.27,49470784.66,54915218.41,65123556.75,0.025097388582000002,0.051033104552999996,0.138450582918,3.2752869e-05,7.9584323e-05,0.001262429776,-0.006390209804,-0.013336140919000001,-0.028198823141,-0.204304421027,-0.098860972061,-0.340798202015,0.052528212304999995,-0.102623505777,-0.015424736998,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ EVOLUÇÃO FIC RENDA FIXA REFERENCIADO DI,97.519.794/0001-36,0.005,150000,0.0,Tatiana Grecco,0,89,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,758497071.67,2019-02-01 00:00:00,-191924626.98,-377955395.08,-561447955.23,844734049.37,927569747.09,1033519223.85,0.029367105486,0.059765929671,0.15791630874,3.0661068e-05,7.8680359e-05,0.001289725416,-0.002120492899,-0.004603315801,-0.008733097319,-0.200034704123,-0.090128146943,-0.321332476193,0.056797929209,-0.093890680659,0.004040988825,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ IBRX ATIVO FIC AÇÕES,56.573.470/0001-07,0.04,2000,0.0,Gilberto Hideo Nagai,4,373,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,49782255.52,2019-01-31 00:00:00,-2382831.75,-4130151.56,-9715539.48,43929113.9,43690468.73,42579440.34,0.252345516446,0.18459786251,0.472783025443,0.22050523122,0.212168769543,0.202032379318,0.220857918061,0.120228617038,0.306133619384,0.022943706837,0.034703785896000004,-0.00646575949,0.27977634017,0.030941252180000003,0.318907705528,24.0,173038627.68333334,-1,6,1,3,6
ITAÚ PERSONNALITÉ K2 FIC MULTIMERCADO,03.618.256/0001-55,0.012,50000,0.2,Marcello Siniscalchi,1,222,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1689489401.15,2019-01-31 00:00:00,772813886.94,805633867.79,807808854.23,1180425022.64,983873342.39,911741308.0,0.03594838809,0.079281896312,0.179926449883,0.009764334956,0.010526344271,0.014438519643,0.004460789705,0.014912650839,0.013277043824,-0.193453421519,-0.070612180302,-0.29932233505,0.06337921181299999,-0.074374714018,0.026051129968,19.0,310338618.28684217,0,2,2,0,1
ITAÚ PERSONNALITÉ KINEA CHRONOS FIC MULTIMERCADO,23.731.781/0001-90,0.0205,50000,0.0,Rubens Luiz dos Santos Henriques,21,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4597564691.09,2019-01-31 00:00:00,1579724810.65,2983098107.03,4002186046.96,3490749926.03,2796190530.03,1726349975.21,0.05038135608,0.103979998584,0.248099533891,0.020806605179,0.021876196851,0.028354827683,0.018893757695,0.039610753112,0.08145012783200001,-0.17902045352899998,-0.045914078030000006,-0.231149251042,0.077812179803,-0.04967661174599999,0.094224213976,24.0,711183843.8875,-1,5,4,0,1
ITAÚ PERSONNALITÉ MAXIME FIC RENDA FIXA,03.618.607/0001-28,0.01,1000,0.0,Tatiana Grecco,0,223,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4711407789.71,2019-02-01 00:00:00,-829662672.52,-1794086803.11,-2177345669.79,5038258454.57,5431148067.76,5979997634.74,0.027978195069,0.055856576904,0.148545336595,0.000750886904,0.001099884688,0.001896969282,-0.003509403316,-0.008512668567999999,-0.018104069464,-0.20142361454,-0.09403749971000001,-0.33070344833800003,0.055409018793,-0.097800033426,-0.00532998332,92.0,1980211007.7465215,0,5,4,2,8
ITAÚ PERSONNALITÉ PLUS FIC RENDA FIXA REFERENCIADO DI,00.832.414/0001-87,0.02,1000,0.0,Tatiana Grecco,0,279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1006256303.6,2019-02-01 00:00:00,-16376316.45,-105993717.33,-334270196.84,990385546.69,1011377794.59,1040831517.62,0.02167654988,0.043985834653,0.12369462489000001,3.0449259e-05,7.8059821e-05,0.001289765299,-0.009811048505,-0.02038341082,-0.042954781169,-0.207725259729,-0.105908241961,-0.355554160043,0.049107373604,-0.109670775677,-0.030180695025999998,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ PRÊMIO FIC RENDA FIXA REFERENCIADO DI,01.433.414/0001-77,0.015,50000,0.0,Tatiana Grecco,0,264,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90551110.11,2019-02-01 00:00:00,-10486031.53,-24162203.69,-56079803.96,94396827.95,99159974.83,109558554.24,0.024155967564,0.049068074845000004,0.134694182479,3.0996772e-05,7.816517699999999e-05,0.0012909278900000002,-0.007331630821,-0.015301170626999998,-0.03195522358,-0.205245842045,-0.10082600176899999,-0.344554602454,0.051586791288000006,-0.104588535485,-0.019181137437,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ PRIVILÈGE FIC RENDA FIXA REFERENCIADO DI,26.199.519/0001-34,0.003,1000000,0.0,Tatiana Grecco,0,26,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29619437455.44,2019-02-01 00:00:00,6910620291.48,13299528042.9,25468798211.8,26452813754.46,22279014690.37,15365241869.37,0.030887577273,0.062831358258,0.16440160702099998,6.5554775e-05,8.1213762e-05,0.0012858256329999998,-0.000600021112,-0.0015378872140000002,-0.0022477990380000003,-0.19851423233600002,-0.087062718356,-0.314847177912,0.058318400997,-0.090825252072,0.010526287106,92.0,1980211007.7465215,-1,8,3,1,5
ITAÚ PERSONNALITÉ SELEÇÃO GAP ABSOLUTO FIC MULTIMERCADO,17.412.460/0001-20,0.022,50000,0.0,Rubens Luiz dos Santos Henriques,23,68,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,36165438.42,2019-01-31 00:00:00,25911256.58,28200492.91,33674585.96,24434426.9,16315336.04,11233944.53,0.028470731811000002,0.08190106585000001,0.200886020075,0.038556772959,0.036387944813,0.05532968506,-0.0030168665750000003,0.017531820378,0.034236614016,-0.200931077798,-0.067993010764,-0.27836276485800004,0.055901555534,-0.07175554448,0.047010700159999995,24.0,711183843.8875,0,2,2,0,1
ITAÚ PERSONNALITÉ SELEÇÃO GÁVEA MACRO FIC MULTIMERCADO,25.682.163/0001-22,0.020380000000000002,50000,0.0,Rubens Luiz dos Santos Henriques,22,25,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,310365018.14,2019-01-31 00:00:00,196993682.68,269550342.97,286870026.25,233895384.49,145070837.1,88177675.64,0.010977833708,0.092498123528,0.187696738921,0.049019547949,0.045093558295,0.042044622446000005,-0.020509764676999998,0.028128878056,0.021047332862,-0.21842397590100002,-0.05739595308600001,-0.291552046012,0.038408657431,-0.061158486802000006,0.033821419006000004,24.0,711183843.8875,0,2,2,0,1
ITAÚ PERSONNALITÉ SELEÇÃO IBIUNA HEDGE FIC MULTIMERCADO,22.428.762/0001-26,0.019575,50000,0.0,Rubens Luiz dos Santos Henriques,23,41,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,154829412.99,2019-01-31 00:00:00,-46719552.08,106577333.8,138885599.14,177742062.41,161270822.01,90318233.46,0.031556096462,0.043909319742,0.205112652113,0.025359245112999997,0.026583051083,0.051813407758,6.8498077e-05,-0.020459925730000002,0.038463246054,-0.197845713147,-0.105984756872,-0.27413613282,0.05898692018600001,-0.10974729058800001,0.051237332198,24.0,711183843.8875,0,2,2,0,1
ITAÚ PERSONNALITÉ SELEÇÃO JGP MAX FIC MULTIMERCADO,17.420.140/0001-11,0.025,50000,0.0,Rubens Luiz dos Santos Henriques,23,68,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,930388752.26,2019-01-31 00:00:00,211467090.39,458535468.47,793389070.19,854450255.77,721306799.13,483826960.59,0.028885984837,0.06712736584,0.205578656528,0.016500779325000003,0.014269679771,0.017610512675999997,-0.0026016135480000004,0.002758120368,0.038929250469,-0.20051582477200003,-0.082766710774,-0.273670128405,0.056316808561000006,-0.08652924448999999,0.051703336613,24.0,711183843.8875,0,2,2,0,1
ITAÚ PERSONNALITÉ SELEÇÃO KONDOR KRIT FIC MULTIMERCADO,23.546.560/0001-41,0.023,50000,0.0,Rubens Luiz dos Santos Henriques,23,37,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2448390.32,2019-01-31 00:00:00,-1226604.75,-8282492.62,-10985232.25,2947624.74,5203051.61,8515753.21,0.024102584386000003,0.030746253994,0.114679459277,0.017270842308000002,0.019524311116,0.025076674862000003,-0.007385013998999999,-0.033622991478,-0.051969946782,-0.205299225223,-0.11914782262,-0.364569325656,0.051533408110000005,-0.122910356336,-0.039195860639000005,24.0,711183843.8875,0,2,2,0,1
ITAÚ PERSONNALITÉ SELEÇÃO MULTIFUNDOS FIC MULTIMERCADO,05.523.348/0001-87,0.02,50000,0.2,Rubens Luiz dos Santos Henriques,23,139,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6168620660.59,2019-01-31 00:00:00,751802610.25,2180808186.89,4284013364.65,5641866865.0,5032629572.85,3697540407.9,0.048679726849,0.09017188850400001,0.240203962947,0.020906329596,0.019744643404,0.04169613961,0.017192128464,0.025802643032,0.073554556888,-0.18072208276,-0.05972218811000001,-0.23904482198600002,0.07611055057300001,-0.063484721826,0.08632864303200001,24.0,711183843.8875,0,5,4,0,1
ITAÚ PERSONNALITÉ SPECIAL FIC RENDA FIXA,10.388.069/0001-98,0.017,1000,0.0,Tatiana Grecco,0,115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35565883.3,2019-02-01 00:00:00,-16805554.25,-47143225.19,-115928789.59,43017505.29,53289509.82,94872483.65,0.024217975772,0.048162117606,0.131968244135,0.000751277746,0.001099939503,0.0018990843780000001,-0.0072696226130000005,-0.016207127866,-0.034681161924000004,-0.20518383383699998,-0.10173195900800001,-0.347280540798,0.051648799495,-0.105494492724,-0.021907075780000004,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ SPECIAL FIC RENDA FIXA REFERENCIADO DI,10.388.059/0001-52,0.017,1000,0.0,Tatiana Grecco,0,115,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,83935572.16,2019-02-01 00:00:00,-40377332.64,-116577113.46,-356468862.53,101590697.0,126981220.13,228892903.01,0.023101286286,0.046912580802999995,0.13009227566099998,3.1424492e-05,8.0037032e-05,0.001292178091,-0.008386312098999999,-0.01745666467,-0.036557130399,-0.206300523323,-0.102981495811,-0.34915650927299996,0.05053211001,-0.106744029527,-0.023783044255,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PERSONNALITÉ YIELD PLUS FIC MULTIMERCADO,22.428.807/0001-62,0.009000000000000001,150000,0.2,Marcello Siniscalchi,1,41,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,218806172.23,2019-01-31 00:00:00,-50348707.03,-163976547.45,91111399.22,241734653.89,269880363.24,351001720.59,0.03576644662,0.060266359211,0.151307133606,0.013374370059,0.012089392559,0.011335463691,0.004278848235,-0.004102886262,-0.015342272453,-0.19363536298900005,-0.08962771740299999,-0.32794165132700004,0.06319727034400001,-0.093390251119,-0.0025681863089999997,19.0,310338618.28684217,0,2,2,0,1
ITAÚ PRÉ FIC RENDA FIXA LP,07.104.761/0001-32,0.01,50000,0.0,Tatiana Grecco,0,163,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2490011268.7,2019-01-31 00:00:00,-597652147.0,-1891151786.49,308193820.95,2368254410.34,3281598206.68,3519181437.58,0.07523839076200001,0.097396689756,0.240028146336,0.034334597115000004,0.033629915073000005,0.039425792688000005,0.043750792376,0.033027444282999995,0.073378740277,-0.154163418847,-0.052497386858,-0.23922063859700002,0.102669214485,-0.056259920574000005,0.08615282642100001,92.0,1980211007.7465215,3,1,4,2,2
ITAÚ PRÉ FIXADO FIC RENDA FIXA LP,10.396.381/0001-23,0.004,1,0.0,Tatiana Grecco,0,110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,176724167.53,2019-01-31 00:00:00,-107886451.76,-108968881.64,-36406083.28,208919945.4,252514852.62,275675347.06,0.078333937615,0.10376945957,0.254588634471,0.034330400483,0.033631138831,0.039429868069,0.046846339230000006,0.039400214097,0.08793922841200001,-0.151067871994,-0.046124617044000005,-0.224660150462,0.105764761338,-0.049887150760000006,0.10071331455600001,92.0,1980211007.7465215,3,1,4,2,2
ITAÚ PREMIUM FIC RENDA FIXA REFERENCIADO DI,03.184.233/0001-80,0.005,200000,0.0,Tatiana Grecco,0,233,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7208146711.19,2019-02-01 00:00:00,-40029941.13,-202697486.27,432087010.01,7246154571.58,7123846808.84,6824702486.98,0.029383123897000003,0.059793726968,0.157966969649,3.0415937e-05,7.8044631e-05,0.00128930763,-0.002104474488,-0.004575518505,-0.00868243641,-0.200018685712,-0.090100349646,-0.321281815284,0.056813947621,-0.09386288336200001,0.004091649734,92.0,1980211007.7465215,0,5,4,2,8
ITAÚ PREVIDÊNCIA IBRX FI AÇÕES,04.751.820/0001-76,0.0,100,0.0,Gilberto Hideo Nagai,3,205,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,33998364.51,2019-01-31 00:00:00,8173169.87,5503620.7,-86707408.62,26188151.98,22636079.12,26178699.35,0.272415417085,0.223567883138,0.581421036467,0.218010094526,0.21119702076400002,0.202582404401,0.24092781870000002,0.159198637665,0.41477163040799997,0.043013607476000006,0.073673806523,0.102172251534,0.299846240808,0.06991127280699999,0.42754571655100004,24.0,173038627.68333334,-1,6,1,3,6
ITAÚ PRIVATE FIC RENDA FIXA CRÉDITO PRIVADO,09.093.844/0001-07,0.0015,100,0.0,Tatiana Grecco,0,123,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8799121.45,2019-02-01 00:00:00,-2126498.19,-5329813.94,-6527981.51,9575387.22,11083872.76,12208012.87,0.031333754466,0.064092080092,0.167147075352,0.000365622181,0.000308298503,0.001331102346,-0.000153843919,-0.00027716537999999995,0.0004976692930000001,-0.198068055143,-0.08580199652199999,-0.31210170958100003,0.058764578189,-0.08956453023800001,0.013271755436999998,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ PRIVATE WEALTH II FIC RENDA FIXA REFERENCIADO DI,26.199.425/0001-65,0.0025,1000000,0.0,Tatiana Grecco,0,25,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2329965048.06,2019-02-01 00:00:00,-615224814.62,-292181390.2,1549225312.9,2262564589.13,2763347009.71,2084241445.33,0.032057931233,0.064772023285,0.167283931105,0.000156766121,0.000129025972,0.001256852426,0.000570332848,0.00040277781199999995,0.000634525046,-0.197343878376,-0.08512205332900001,-0.31196485382800004,0.05948875495700001,-0.08888458704499999,0.01340861119,92.0,1980211007.7465215,0,1,4,2,2
ITAÚ SELEÇÃO FIC AÇÕES,05.941.167/0001-70,0.03,5000,0.0,Gilberto Hideo Nagai,4,183,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,106037126.27,2019-01-31 00:00:00,-5275505.03,-11790661.49,-26721685.62,92751040.49,95174080.44,94626069.01,0.24410097230799999,0.146121451872,0.539180018965,0.210833782076,0.207918391839,0.202744147454,0.21261337392299998,0.08175220639999999,0.372530612906,0.014699162698999997,-0.003772624742,0.05993123403199999,0.271531796032,-0.007535158458,0.38530469905000003,24.0,173038627.68333334,1,6,1,3,6
ITAÚ SELEÇÃO MULTIFUNDOS FIC AÇÕES,04.348.384/0001-99,0.0325,50000,0.0,Rubens Luiz dos Santos Henriques,4,212,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,101041254.3,2019-01-31 00:00:00,20107734.96,35695240.68,50716048.71,72509509.91,68156451.27,53036664.44,0.22808205118799998,0.151518736101,0.450214259639,0.214906329217,0.202643174099,0.18785028494000003,0.19659445280300006,0.08714949062899999,0.28356485358000005,-0.00131975842,0.001624659487,-0.029034525294,0.255512874912,-0.002137874229,0.296338939724,24.0,711183843.8875,1,6,1,3,6
ITAÚ SL FIC RENDA FIXA REFERENCIADO DI,03.336.760/0001-62,0.0025,2000,0.0,Tatiana Grecco,0,228,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,258498850.47,2019-02-01 00:00:00,-13109990.34,-23719276.29,-51835416.86,260985683.26,262723313.71,267586623.95,0.030196208253,0.061601791601,0.161736027733,5.937025e-06,6.7981807e-05,0.0012660139379999998,-0.0012913901320000002,-0.002767453871,-0.004913378326,-0.19920560135499998,-0.08829228501299999,-0.3175127572,0.057627031977000004,-0.092054818729,0.007860707818,92.0,1980211007.7465215,0,1,4,2,2
